(Click me, if I am too big copy and paste me into a spreadsheet or text editor)
		OBJECT NAME	LIGHTMAP INDEX	STATIC	OVERLAPPING SUBMESHES	OUT-OF-BOUNDS UVs	NUM MATS	MATERIAL	WARNINGS
		1119 (92 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1019 1 (31 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		795 3 (51 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		684 3 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1106 (2104 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		828 1 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		363 (13 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		1137 2 (130 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		538 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		778 2 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1053 1 (8 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		909 2 (4194 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1056 (7 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		919 2 (72 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		920 2 (8 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		777 2 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1049 1 (7 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1015 3 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		674 2 (59 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		998 3 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		629 3 (86 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		48 (228 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1017 1 (42 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1053 (8 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1085 2 (130 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1129 3 (4 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		32 (76 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		856 (171 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		683 2 (189 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		522 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		777 3 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		578 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		625 2 (86 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		44 (828 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		723 2 (1898 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1099 2 (417 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		934 3 (8 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		1145 (56 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1163 (2106 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		602 1 (188 verts)	-1	False	False	False	1	[Material #30 (UnityEngine.Material)] 	
		909 3 (4194 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1069 1 (188 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		661 2 (189 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		70 (930 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		792 2 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		964 3 (12 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		1080 2 (4 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		781 (22 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		593 1 (12 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		668 3 (32 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		848 1 (2111 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		832 3 (513 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1073 (540 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		671 2 (18 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		600 (125 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		108 (258 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1157 3 (92 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1046 (6 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		881 1 (2111 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		855 3 (2111 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1156 1 (4187 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		702 1 (18 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1097 3 (573 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		821 3 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1010 1 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1015 1 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		790 3 (121 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		218 (31 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		164 (10 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		886 1 (111 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1146 3 (573 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		508 (953 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		536 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1078 2 (4 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1077 (69 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		600 2 (125 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		913 2 (4196 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		738 1 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		774 2 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		817 1 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1014 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		861 1 (1243 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1051 3 (7 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		987 2 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		344 (130 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		678 2 (136 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		626 1 (215 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		990 2 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1100 1 (81 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		628 2 (231 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		872 1 (148 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		428 (418 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		993 3 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		589 (35 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1011 1 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1147 (46 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1058 3 (6 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		982 2 (370 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1008 2 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		782 1 (82 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		480 (1219 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1164 (2095 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		637 (86 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		830 1 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		16 (735 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		256 (18 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1080 1 (4 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1127 3 (4 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		984 1 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1081 3 (4 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1153 3 (92 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		876 2 (193 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1011 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		546 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		745 2 (22 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		853 1 (111 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		764 3 (82 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		615 3 (96 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		631 1 (45 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		685 (126 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		799 (51 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1110 1 (4187 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		56 (99 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1034 2 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1079 3 (4 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		883 1 (1679 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		870 3 (148 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1106 1 (2104 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		886 3 (111 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		776 2 (82 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1055 2 (12 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1022 3 (15 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1033 2 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1151 2 (56 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		220 (17 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		968 2 (68 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		1132 1 (318 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		789 2 (121 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		833 1 (9 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		746 3 (82 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1025 2 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		73 (66 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		671 3 (18 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		675 (136 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1092 1 (293 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		707 1 (94 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		617 1 (34 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		434 (3123 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		761 3 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		456 (965 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		974 2 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		859 (131 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		635 3 (75 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		87 (367 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		745 1 (22 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		883 (1679 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		88 (293 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		606 (125 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		260 (28 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		766 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		956 1 (8 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		1094 (539 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		895 2 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1080 (4 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		641 (1012 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1104 1 (92 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1168 3 (92 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		763 1 (22 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		962 1 (4 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		374 (1863 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		285 (320 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		1068 3 (4 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		817 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1048 1 (11 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1166 1 (2085 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		787 (123 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		620 3 (188 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		668 (32 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		894 2 (1243 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		728 3 (12 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1051 2 (7 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		727 1 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1089 3 (130 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		805 1 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		406 (47 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		661 (189 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		581 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		875 3 (25 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		768 3 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		880 1 (65 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		981 3 (370 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		754 2 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		890 3 (1679 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		944 2 (92 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		919 1 (72 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		737 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		890 (1679 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		412 (22 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		896 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		635 (75 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		732 1 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		359 (590 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		622 2 (207 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		606 2 (125 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1145 1 (56 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1072 (81 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1096 2 (56 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1002 3 (370 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		895 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1047 1 (7 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		750 2 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		857 2 (1679 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		938 3 (76 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		1014 1 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		783 3 (121 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1043 (17 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		952 3 (86 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		830 3 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		808 1 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1135 2 (66 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		973 3 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		958 (72 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		673 1 (57 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1009 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		762 1 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		914 2 (167 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		998 2 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		925 (92 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1107 1 (4187 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1041 (15 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		925 3 (92 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
